,X,Y,cluster
51,-3.2303682783535383,-1.453660457683694,2
52,1.3181048807585318,0.5256025019047831,1
53,0.22198000123986705,1.4885245891554708,3
54,0.6065406473660446,1.199608209004226,3
55,1.7025255403276995,-0.8515536797941041,7
56,1.5286908888008097,-1.469746361538504,8
57,1.2244093416775852,-1.0903564710154536,1
58,1.4586283464938392,-0.7539244501183193,1
59,1.552547403744591,-1.371389060200662,8
60,1.701755871609154,-1.004274115750118,1
61,-1.661189172013584,4.383485522466039,6
62,2.093918847217866,-0.9179641819434626,0
63,2.2258522620363106,-0.2721722649687501,1
64,-0.878921778348993,-0.5974825293270913,7
65,1.9165172499607552,-1.1884746552960674,1
66,-2.154226586760198,-0.006002242816373704,3
67,0.04276745473384283,0.39932517210958307,1
68,3.1558481623785624,0.7404742586263242,1
69,-2.1489319249931134,3.912391456374026,6
70,-1.847627422072453,-1.0835455686987625,2
71,-1.876600333023971,-0.6652035089044008,2
72,2.796976800303768,0.05278972421613366,1
73,-1.655213773714032,-1.4853622880703015,8
74,0.9279783042622095,0.23531155704274548,4
75,-2.2838131940717266,-1.7044405165531036,2
76,1.4491370195060282,-0.5612777965229642,1
77,1.0873670232300288,5.109156760328384,6
78,-3.4199462992560457,-1.3511103551282435,2
79,2.025169879247251,0.5399537155802079,1
80,-1.992993669908835,-1.4513657945169411,2
81,1.5345655198042925,-0.8486954553682892,1
82,-0.11631597052168309,0.08298396945478366,1
83,2.1390599697090864,-0.7600460013456228,1
84,-1.1325539485443707,-0.19868618472908117,3
85,-1.699870172594101,-0.30471383232779686,3
86,2.4247138335978016,1.2583873053450565,1
87,2.0575418496629996,-0.5646404215228098,1
88,-1.670513231379046,-1.259702737325676,2
89,-1.0906531366504584,1.4047852606165894,2
90,2.195067600250311,-0.20475661653320715,1
91,-1.308583224279532,-0.0644717286697373,3
92,-1.9878409580512642,-0.1534034029871379,8
93,0.17456271715760788,-0.3164782488965544,1
94,2.317677136153554,1.1524461806460873,1
95,-1.2136753975729015,0.031546910941477165,2
96,3.5411999796946487,1.1046366354793393,1
97,1.783422969370554,-1.118771386716464,1
98,-1.0359858009437821,0.5050249765040938,3
99,-1.823420488694259,0.011826141364539154,2
100,2.805421096329149,0.06736934989986372,1
101,2.6699982756465603,-0.6295185286852031,1
102,-0.695466119445393,1.3879617006689697,2
103,-2.5710431850556303,-1.2204076788890341,7
104,-1.2566366389978125,-1.2784180479160872,2
105,2.702548704352369,0.053802419099745945,1
106,-2.862369305906679,4.123234167065007,6
107,-2.0304488688114892,-1.948848508989871,2
108,-2.1915294088699846,1.0494621323308684,2
109,1.52519963560935,-1.3099037934357973,1
110,-1.5060261590201982,-1.620956246437249,4
111,2.054387842665523,-0.30874980439005756,1
112,2.5952674196762437,0.41304335780472506,1
113,-0.230822337857025,-0.2654186392603749,1
114,-2.2618794699738594,-1.2548359674069522,8
115,1.7398872680522126,-1.311057949139235,1
116,2.935813468909405,0.4959158081342622,1
117,2.5560105463701857,0.6682493655300381,1
118,2.210874973101349,-0.8976818184065489,1
119,-1.3615832043938323,-1.403007377546924,2
120,-2.9478120033673654,-1.2871166817082287,2
121,2.466974405318543,-0.7145847713504168,1
122,-1.3028593773956936,-1.2002844839660598,2
123,2.2135029001973168,0.8162355756846404,1
124,-2.458793696551056,-1.6667200095894061,2
125,0.7371781915667808,0.37291599703930317,1
126,-2.7899503693459287,-0.8544408807809317,2
127,1.272889577380888,-0.7524719709242357,1
128,1.2659647222319812,4.424091583595035,6
129,-0.7072217227192226,-0.6497003139339469,3
130,-1.7707124018910088,-0.8955179084081003,2
131,-2.414186757234753,-0.786257987040289,2
132,2.6102399531150886,0.27103319835541057,1
133,1.90887962714877,-1.0643577725534044,1
134,-1.502700145300817,0.2285308041084212,7
135,2.3279672614405853,0.9880495633518004,1
136,3.0657028046353236,0.18380922919899945,1
137,-0.41382384946465317,0.0659463890180906,1
138,-2.1739569802958574,-1.4552662104377199,2
139,2.195146525671048,-0.9031384554798543,1
140,3.1879850904923965,0.6335204145991667,1
141,-2.412508985938435,-1.2485258120239726,2
142,-2.5714719038198703,-1.782925357156037,2
143,-1.4409775296623653,0.01186225325951561,2
144,-0.784062976006218,-0.660244209138277,7
145,-2.019760099766781,-0.5637327421418514,0
146,0.7091147980863636,-1.1328575476589255,1
147,-2.304335816271801,0.9295927548850955,3
148,2.6741600608007667,-0.7155580991515015,1
149,-1.85876170194249,5.460583580761417,6
150,-1.4912970103344934,2.023070171015223,3
151,-2.4959791371992632,-0.5003469242339963,2
152,-1.627753950017493,-0.843262272764581,4
153,-1.7171549144294695,-1.8119288832896274,2
154,-1.049995359042175,5.171341489355406,6
155,2.2115315132058333,-1.0471322631321471,1
156,-1.7488953110080614,-1.5444712378272631,2
157,-0.0991858353680291,1.7816602525466392,3
158,-0.5539662976606594,-0.913270963930253,3
159,-1.0450193721922856,-0.7886801822297919,4
160,-1.9946367800571976,5.843764176521578,6
161,-2.690616836121254,-0.687330939748854,2
162,-0.16484184524947765,2.0506634727397017,3
163,-1.9161004474854608,-0.6880568938725582,2
164,2.622052391793475,0.5570029699539875,1
165,-2.07654335452339,-0.03866841249480263,3
166,-0.6129337771348776,0.8203697809182551,2
167,-0.09387024592510422,2.853133483361202,3
168,-2.577855819056146,-1.8901464899531957,2
169,-0.8437387489436031,3.3650104126497147,3
170,-1.7190312466842452,-1.101532800425488,2
171,2.0075924649269754,0.8662647251341777,1
172,2.2430171864673323,-0.7018374798055453,1
173,-1.0709549634700248,-1.417876368968628,2
174,2.066525652005241,0.9310709561060079,1
175,-2.017793627386931,-0.1989102831756909,3
176,-1.6417601524326708,-1.857215797384229,2
177,-1.7676314099769066,-1.6157801934651648,2
178,-2.84832802541542,-1.4870325417116879,2
179,2.301817320537484,-0.6277015037358104,1
180,2.41811144032894,0.9874290466225747,1
181,-1.8777301310700107,0.2791037991340733,3
182,-1.2563228887801035,-1.5241997897773494,2
183,1.4430529471225397,-1.5728499835276624,8
184,1.7123581885783425,0.8157245614162596,1
185,1.1712369533934137,-0.8878983438477572,1
186,-0.4420977242046397,1.687351610994368,3
187,-1.4103596120153374,5.667586564364221,6
188,0.5579057788405126,0.3544164837384935,1
189,2.081083741767384,1.8382486666470434,1
190,-1.7949321420398117,-0.2266284545771775,8
191,1.4401222219710494,-1.4457008510733005,8
192,2.4073185294894364,0.4385833711926828,1
193,1.8804261149479078,-0.764846231515821,7
194,1.8998986088655563,0.8834314199819641,7
195,0.0825053830811605,-1.802524899729223,4
196,-0.6927825592823782,-0.571075928549887,3
197,-0.7577702772042777,1.2766838232335485,2
198,0.6983450922613246,-0.5060457197430471,4
199,-0.9417500301329035,0.13113021685950457,2
200,-1.662875283950313,-0.29901576003500935,2
201,-2.310007268467807,3.648806155124881,6
202,2.4630830396234447,-0.5235958168068683,1
203,-1.2247907374914049,1.489724009598244,2
204,-1.760932455880388,1.9742514327392677,3
205,-2.6515515694610094,-1.4490268377347268,2
206,1.3349069204290411,-0.8427471837098166,1
207,-0.4115399157496769,-0.737321514562107,3
208,1.3823726194342345,1.61390571307827,1
209,-3.0958554547047936,-1.221546349303443,2
210,2.376039264018378,0.6052594277734766,0
211,1.9206597453948544,-1.1972636870347486,1
212,-2.0598867933664917,-0.7329451354572717,2
213,2.3489444608554,-0.7516916476017356,1
214,2.5715173490858123,0.24527909196073594,8
215,-0.7787187257854334,-1.0130072252787379,2
216,-1.3629247519719812,0.06091745981175141,3
217,1.914699328191128,-1.1588581979272399,1
218,2.332229004756963,-0.38683744295999,1
219,-1.4700080853662387,-1.513219332932881,2
220,1.3522268872017793,-1.498646795229125,1
221,-1.1541847451050822,5.221742125850393,6
222,-0.5748714799452007,-7.027077652293885e-05,2
223,1.230525674422474,-0.34176944309402096,1
224,-1.791952110810942,0.737212661131443,8
225,-2.6062657576560833,-1.4361655219108929,2
226,-2.1466978079802157,5.9161916168978825,6
227,3.302210241898005,0.955202299163536,1
228,-1.677716419939873,1.4407660398630202,3
229,-1.5482277463078369,0.5869957459160541,3
230,-0.9467231302606645,-0.9119836991036467,0
231,-1.5692560193382505,0.16563527056380145,3
232,-1.9462351795349073,-0.9502293463926216,2
233,-1.2975529987766161,-0.6218311868729514,4
234,-0.9477271748717703,-0.5912758482703944,2
235,1.8219767593115377,0.8043556476358275,1
236,-2.1046308230942814,1.1714587751556338,2
237,2.2805540193687053,-0.7991352691432874,1
238,2.98207766596553,0.8066320132040948,1
239,-1.589596192340273,-1.661835842089612,0
240,1.9476513060572456,-0.47482945012956357,1
241,0.12821266588068053,1.4332866579456045,1
242,2.179477212544991,0.7712746002672259,1
243,-2.53341448311263,4.016518878034734,6
244,-0.39788365817011884,-0.5139761438014957,3
245,1.4678481423828138,-0.5786322782017896,1
246,1.682671788768548,-0.48937500997131406,1
247,-2.6899684163043838,-0.7384931190427644,2
248,2.3657412871563626,-0.9022287282467564,7
249,1.369745263912264,-0.7760719514226858,1
250,0.6039844493904629,0.6218354902836644,1
251,-0.060544468601227246,0.23324319966778553,1
252,-1.5791065163391895,2.7423488818996042,3
253,-1.8893644720913512,0.2808560248495873,2
254,-1.1082608319885772,-0.6206277109615871,0
255,2.6505777899228242,0.4096836701932138,1
256,-2.98014231449583,-1.2955434992903037,2
257,-2.3713100239046905,-0.24396913396861183,3
258,-1.0522387963988593,0.9643388372592697,3
259,-0.6897470669217477,-0.5753547388588031,3
260,-1.5541354333047128,0.103545168400573,3
261,2.103321947220215,-1.0543509867422602,1
262,-2.952025959203024,-1.5966625953510662,2
263,2.092242864816314,-0.6472050212925441,1
264,1.617132134175402,-1.527110375918667,1
265,3.3005631250388947,0.17546553766096146,1
266,-2.5411972002099494,3.7757062926279406,6
267,2.4461153854012827,-0.2412891708248771,1
268,-1.7469649998875099,-0.21458242792921786,2
269,0.35755924326755195,-0.3679561319558295,1
270,2.3821078756206164,-0.3152484013678103,1
271,-2.8076124762922343,-1.7182140967068762,2
272,4.01118862567019,0.5570213699827989,1
273,-1.1922661867337807,0.6978917705574996,2
274,-1.7800043224483595,-0.0842603417260019,3
275,1.4545277416241513,-1.464211425170618,1
276,2.1611495941893377,-1.00280003604476,1
277,-1.7555900364275714,-0.44241686176192363,2
278,-2.485937098663442,-1.1391032975491564,7
279,0.12173914400700135,-0.632651237166656,8
280,-2.4064801328885532,-0.2494365894889571,2
281,2.4772310111373947,0.5869973220488861,1
282,-1.4836613380731172,0.06850559354299748,3
283,-0.918594636044341,0.8231031720957035,3
284,-2.117833551184058,-2.042421517133907,2
285,2.5956103833281965,0.8542956951575998,1
286,2.385935309846195,-0.48214636004971384,1
287,-1.131491496562893,-0.2605160664964098,3
288,-1.8673509684961456,-0.6041679277750305,2
289,1.942368324434607,-1.2749606037659904,1
290,1.9947864469045342,-0.5076973066361596,1
291,-1.5823584444802332,0.24780693339431567,3
292,-0.5777507856828826,0.9548140368504549,2
293,-1.8079818304692916,-1.7199402937815196,2
294,-2.1218355456321114,-0.4481299228988766,7
295,2.01555091886992,-0.4354991293524862,0
296,-0.3532775730895652,1.2084712611801585,3
297,0.02120333193098054,5.404888711901364,6
298,-1.5812054037864856,-1.7899724001229755,2
299,-0.37597066048461936,-0.7962814603488673,3
300,1.673189969283665,-0.42192478921905247,1
301,-2.9804431085813716,-0.8103027719137813,2
302,1.8626037556214046,-1.2734311781589656,0
303,1.9678102187155202,-0.7894333430874266,1
304,-0.4858160531435259,-0.2668404098420976,1
305,-1.9278406270013764,0.21924698514043733,3
306,-1.4950327504802343,-1.087657485758529,7
307,-1.7231108771850572,0.11106527054026188,2
308,1.3224274895111778,-0.7235034406716249,1
309,3.1193339309211012,0.5995989646154088,1
310,-1.4570530313645609,-1.0780132453575,2
311,2.0401414204595842,-0.7284032340824459,1
312,-3.2841866302348253,3.9375341707304727,6
313,-0.6881121318932036,1.7752038934303371,3
314,-2.26012553474296,-1.4646278684173617,2
315,-1.6330082108175454,-1.4590175399417085,8
316,3.0490656925798394,0.9989288229781201,1
317,-0.8852576605810862,-1.7344012167522704,4
318,-2.279272424083001,-0.8400332292498597,7
319,-1.909574430400626,1.0946009692057042,3
320,2.660885160515491,0.6203220147301003,1
321,2.4974547871611,-1.0097318170004306,1
322,-0.7191809347808312,-0.632288421807505,0
323,-1.9683517606039078,-0.6423393180081064,2
324,2.988840515055479,1.2096625870619429,1
325,3.1785781728784994,0.9799409996613776,1
326,-3.177146617184148,4.424605391471401,6
327,0.9053998889443258,0.4553096843154865,1
328,2.4382497562530894,0.21920164459701996,1
329,-0.3947458081720347,-0.7065787590182573,0
330,-0.9597205073058207,-1.1326007195434862,2
331,-1.8704604856328322,-0.855749156168918,2
332,-1.6342827938094062,-0.799761077885279,2
333,1.8332436734108797,1.065900098291516,1
334,2.1572434313901634,-0.879026165329056,0
335,-2.2834336959465316,-2.1335656527575164,4
336,-1.1585452623769827,-1.5858508433967844,4
337,-0.5390765142372664,-0.30452355891979,2
338,-1.8776044044043416,-1.1679271017006985,2
339,1.3046823648952863,-0.9384888571957044,1
340,-1.5014090913992668,-1.1266773267505075,2
341,2.0616054933302252,-1.132951995005278,1
342,2.2345282381717544,1.0551296128496566,1
343,-1.4901271531026932,-0.6945118466608652,2
344,-1.9782497272591772,0.733055889515157,2
345,-0.4914190360049015,0.45975088041024215,2
346,1.262322129833634,5.1815227897545775,6
347,-2.000400222852276,5.531300024788641,6
348,-1.2543588084066595,-0.2240295482972326,3
349,-1.6587319447581519,-0.7624149542348696,2
350,2.0278255203643116,-0.6830938442430342,1
351,0.9932505846751468,-1.224160496214173,1
352,2.029468862362406,-0.6798974427388091,1
353,2.138472587948204,0.5685758437050203,0
354,1.7625358785037926,4.8351937594132535,6
355,1.6458096804472495,0.7838221092884069,1
356,-1.003836530703398,0.8752283050203449,3
357,1.721449552057308,-0.801817178058411,7
358,-0.2126330800251834,0.2798006085146426,1
359,2.2671583996020335,-0.25381078230366366,1
360,-0.7241634858821597,-0.20382894755529934,1
361,2.3829849526671616,-0.03631155434618966,1
362,2.2212508662087376,-0.9284424856168539,0
363,-0.14075178871706223,0.03503044617531715,3
364,-1.0793551511253632,-1.1621845325529228,3
365,1.7939164870150315,-1.2921691719407884,1
366,2.754412350937274,0.5876507884233877,1
367,-2.6636214680034063,-0.8037930776745394,2
368,-0.7883291671001776,0.5297229688045177,3
369,-1.6593232796690671,-0.052631972048448966,3
370,-2.5981594053153056,1.33859092604707,2
371,-2.9449901045588764,-1.5062036744680996,2
372,1.9914404553616805,0.3687917964693727,8
373,1.7436488189071704,-1.1714869723558181,8
374,-1.0113850945156333,-1.0540852846261235,2
375,-3.058578063429508,0.6978246503653232,2
376,0.3463050894839367,-0.389846154923931,1
377,-1.609495552581106,-1.2111504552247012,2
378,0.16470014460235324,1.5732348918649868,3
379,1.8044728354962924,-1.1338370997894598,1
380,-0.4672276513235256,-0.27037175151949816,0
381,-0.9694147478799329,-0.2984994218717207,3
382,1.7145903094940336,-1.4335353457742916,1
383,-1.4521225194758425,0.03003044585469548,3
384,0.7935569409846865,1.4266427191767381,0
385,-3.041689430185044,-0.9255123349191061,2
386,-1.1881307906471312,-0.9191582773300915,8
387,-0.22782243705093877,0.6224580803891654,1
388,-3.25346662523141,-0.8018166688770537,2
389,-2.752866773476012,-1.3535319511798403,4
390,-0.34850507246854484,-0.1833273007883945,1
391,-1.039400805176921,-1.3565015856614406,2
392,0.1651279754491549,0.8316546994205931,3
393,2.4559945589754166,0.7004309644792681,1
394,-2.642513676923671,-0.7182704816149273,2
395,1.7503042436178629,-0.775467596923928,7
396,-1.6257447246900345,-0.0753555347192916,3
397,-2.6900843015745237,4.213095996486891,6
398,2.1359431733764564,-0.9138299408394481,1
399,3.3290007766304837,0.9138938762988944,1
400,-2.1520173157229316,-2.129675796040846,2
401,-2.6094094785548045,-0.7823476948693608,2
402,2.5018656240190973,1.3065900362735616,1
403,-1.320376489396937,-0.25190246247520925,7
404,1.4167135555534067,-1.7902509099088628,1
405,2.836275621691492,-0.7909131517630297,1
406,1.1157458530937339,-0.8947533106098127,1
407,2.4957243415761265,0.3681672768101318,1
408,-0.004793559928869869,5.311659173563661,6
409,2.0018075453931874,-0.9878891477233989,1
410,-1.862328163940097,1.739201479319209,3
411,-2.4668085912747126,-1.0860376099163471,2
412,-1.3239752309655586,0.3617604330141169,3
413,2.813504722618806,-0.4969160934064925,1
414,1.620692403592134,-0.23988061508050956,8
415,-0.6201648880217441,-0.7216300089526889,3
416,1.6034230154008173,-1.3878552222592018,8
417,-3.2891375104750065,-1.1836758604888327,2
418,-0.8458329611909836,0.6447185235056287,8
419,-1.1389450628998172,1.4537713699522565,0
420,1.238023162138493,-1.2022543964273733,1
421,-2.578217846944528,-1.9858920270607936,2
422,0.8035613692637844,1.727257167030945,1
423,-0.8604330136392557,-0.4039222115332818,3
424,-1.9910825562878773,-0.748357556134021,2
425,2.0185058673644285,-1.444916437955885,0
426,-0.5479183807688899,1.0905944195124728,2
427,-1.4083770117751495,-2.0490510502844717,2
428,3.1957103467435943,1.0036384334118424,1
429,2.4733511953663436,1.2992492127455466,1
430,-0.8554139681568529,6.554795022257963,6
431,-2.394199260168653,3.6829364641622524,6
432,-0.5651206294991635,1.6849706013560155,3
433,-0.5198389228716679,0.030619553973099352,1
434,-1.164127787286516,-1.7049368479818436,2
435,2.0559597595030152,-0.567717684425514,1
436,-0.5257762417829984,0.5263995725661849,2
437,-1.4551381750626728,1.447434175830464,2
438,1.0719449374176682,-0.9333277783796021,1
439,0.19972179936120257,1.7594069497314302,1
440,-1.3115221894068783,-0.6647005177894759,2
441,-2.0524998500033456,0.40372672808417287,3
442,-1.5893005373071507,0.5803642089200797,5
443,1.9679568471890605,-0.38988611349522073,1
444,-1.459258084160251,-2.0587454011265827,4
445,-1.806339847937108,-1.3515510490401892,2
446,-1.2036299891804272,1.1186963889064332,3
447,2.200490164768634,-0.8888264394111706,1
448,1.3387039843756883,-1.537968622878946,8
449,-3.593776087539283,4.249627538886111,6
450,-2.581664599074078,-1.590448266526546,8
451,3.1529425457918387,0.22148924308853254,1
452,2.3092933573447163,-0.8288154885628469,1
453,2.098865692009153,-0.7478967691959154,1
454,0.9284433879777498,1.2699800710821887,1
455,1.7739006471186454,-1.1036354777317026,8
456,0.3279894566314175,0.013852932856332063,1
457,2.065402061991356,-1.2264466189508516,0
458,2.0036771384580585,-1.440066348407694,0
459,1.2529421655186375,4.411690040088591,6
460,-1.077588895844402,-0.9224617162151042,2
461,2.5171423722098463,0.7112492651417243,0
462,2.0220553259333456,-0.5792062672060295,1
463,-0.6846688666489926,-0.5524271826483805,3
464,-2.514583793455559,-0.5585922187915314,7
465,0.09510633937367333,0.0029330835934724864,1
466,-0.4252166806623659,0.009854618013351744,0
467,1.9852563246188617,-0.998466270340626,0
468,2.7192187121294187,-0.38563008575744206,1
469,-0.2585549233942153,0.16372770742843953,7
470,-0.7995857293192205,0.0864609265204999,2
471,-2.185677137999032,3.891459073876414,6
472,-1.198083693766229,-1.2656076039877504,2
473,-1.002570319464255,-1.4412166128897723,0
474,-1.7330569330956556,0.6079271012886337,3
475,-1.492961202723254,-0.6185168074158972,2
476,-2.915411895492124,-1.2554220567797958,2
477,-2.2430511325119595,-1.9565663147003836,2
478,-2.1532294493464024,-1.2841595522501996,2
479,-2.7911264029764333,-0.65720098800622,2
480,2.0322674822390434,-1.306535601563757,1
481,2.4362333279094077,0.4573160941182674,1
482,-1.297049190768617,1.1205594810201647,2
483,-1.2204949414238169,-0.14990095703595846,3
484,-1.4914669125007611,4.2850847239655945,6
485,-2.6894479045571273,-0.4202359780147857,2
486,1.3544588886871816,4.579730557246785,6
487,2.6836546154261054,0.7589592659501072,0
488,-0.8112966462475268,2.433190540964069,3
489,2.2795780255810603,-0.9864836617878786,1
490,-2.576536311737667,-0.6910190831331087,2
491,-0.9433099274929836,1.3433122357736045,3
492,-1.3269826067469113,-0.4517088641604995,2
493,-1.742001251396731,0.627375192679045,3
494,-1.5770216665608248,-1.3161600022911109,2
495,-2.026310527104507,0.37977689951572424,3
496,-1.9144115814888887,-1.9034589800466468,8
497,-2.613003705353368,-2.0516834532327533,2
498,-2.1034598657569568,-0.29335951660273746,2
499,1.5441555500367385,5.109609085246795,6
500,-1.0796878961378862,0.3226673029458555,2
501,2.6990130032201667,0.9302273293721636,0
502,1.5815406438624964,-0.43067949291405866,1
503,-1.6577164598673297,0.32858027330819667,3
504,-2.133166382637571,-0.8198476172163649,2
505,-1.260150972207692,-0.9626813986013468,2
506,-2.1770699904505095,-0.9036689867390331,2
507,2.0957687299833982,-0.6065709499140244,1
508,-1.5813782746521812,1.852686480016942,3
509,-2.0021696130110933,0.18203862991528272,3
510,-0.6185851148900858,-0.46422532022169116,3
511,-2.062088953660071,6.379158471512957,6
512,-1.0376833808078862,-1.170236538461279,2
513,1.8991510243819156,-0.7391220224759187,1
514,-0.8094476652517438,-0.8175484108722885,3
515,-1.5743442292931773,6.6524817486524634,6
516,-2.951599825481512,-0.5048129787147415,2
517,-2.4935260619286526,3.940556816873063,6
518,-2.6904166870043533,4.804191545380862,6
519,2.0627407962236686,-0.5337634006015294,1
520,3.7261900616539108,0.5282535079640353,1
521,2.39817087972684,-0.606623846312042,1
522,-0.9269055744554966,0.4397115471630745,3
523,2.0453857860845006,0.6315711490506581,7
524,-0.5487850598393408,-0.44706222248956945,8
525,0.03907409310299603,-0.25067589090683884,1
526,2.1577775284910192,-0.5819471432483666,1
527,-1.831147507631643,1.0374633323417775,3
528,2.786843760647847,0.10951214884316736,1
529,2.7737269773317488,1.0496514206009704,1
530,-1.4869572931769666,-0.23096131040052276,8
531,-1.6131638215252602,-1.416500670721046,8
532,1.1649651704317212,-1.058629447674343,1
533,0.8034160853688611,0.25657386984724123,1
534,2.846884989846398,0.11350170439009635,1
535,2.083150526352275,0.5546210213213477,7
536,-2.307660952390094,0.8544569942001523,10
537,-0.8058995471066411,-0.755762729003572,3
538,-0.7855873316379571,0.925911880865304,2
539,-2.4179604645255637,4.960808781704447,6
540,2.0450656795053526,-0.9832120321713317,0
541,-1.3425263816069768,-0.8023194510450721,2
542,-2.3265494102862827,-0.9519146900430657,2
543,-1.337872325128148,-1.2751228660607548,0
544,1.6425112254495882,-1.3011627585947034,1
545,-2.2516513327870538,-1.159068937492823,2
546,-0.5245417375829499,0.4280159621293795,1
547,2.2267674297061144,1.0716083261927905,1
548,-2.1948789309097934,-2.038732031195799,2
549,-1.2166546504937945,-1.0565958046154107,2
550,0.30003515584442675,1.219177094814961,3
551,-1.379422972690346,1.4215870945786233,3
552,-1.4547615022574267,1.5614669070976634,3
553,0.08703202558277111,-0.42299572472391544,8
554,-0.9969951262332886,1.3873939084363123,3
555,-1.5758379445431097,-0.4366727707047834,8
556,1.6210186177127643,-1.2415458666937675,8
557,-2.5050110735335585,0.09737438696160468,3
558,-0.0840726813312497,-0.02802457550972164,7
559,0.9720707234292978,-1.3464936769620675,1
560,-0.9275058998757372,-1.2200291930869103,0
561,1.974422397570826,-0.6474594124085826,1
562,2.1422885761899493,-0.48520822375696837,1
563,-2.427182386885213,-1.0089621992810576,2
564,3.162144908897569,0.9402504107348578,1
565,-1.9633787952237323,-2.0322460526009913,2
566,3.166508917078248,0.822883677902888,1
567,-2.216999249218013,-0.28279579388305326,3
568,-0.27325667748952936,0.570126959139287,3
569,-0.27185792204814024,0.388723444480888,3
570,-1.6001837629435673,-1.8268864787674521,2
571,2.058802966688073,-0.2934987052995792,1
572,-2.511509337142749,-1.6413584640339867,2
573,2.35616276104949,-0.9736558610570014,1
574,-1.3395882340840626,-0.39363630059010596,2
575,1.038861998131498,-0.29345580608802774,1
576,-2.570942309962247,3.8605058282359908,6
577,-0.8864459631507808,1.6030118984822401,3
578,-1.064507937395455,1.7907082324109507,2
579,2.5610480219268807,0.026805989457110036,1
580,1.6445884114522478,5.001402338893472,6
581,1.9995697486425725,-0.6905752006196425,1
582,2.3032903995758045,-0.8236451707695543,1
583,1.4510203856650385,-1.437431382965956,8
584,-0.8039931755123396,0.3492577859740092,7
585,-2.762199752631817,-1.213427269871738,2
586,-1.5593455420420534,-0.9560546596949753,2
587,-2.4668999647793077,-1.74474156459785,2
588,2.5342402745582095,-0.935674632912656,1
589,1.0972119585364184,1.5494807640902117,3
590,1.3850128499244345,4.537722446397153,6
591,0.12739641765454163,5.674825858656774,6
592,-0.7862520511994234,-0.8771590177382286,0
593,1.886006254845856,-0.6561496480393728,1
594,-2.7188609845565246,-0.8634800684662217,2
595,-1.8280453631096447,-1.6304981816812856,2
596,-2.788881397519309,4.962847480283125,6
597,3.2370759992056635,1.0356553267965667,1
598,-1.6422532153331861,-1.125088958638317,7
599,-1.4580468419785806,0.07783814992148527,2
600,-1.4467822700981257,-0.940562786695103,7
601,-2.4816855630545103,-1.3176987591811735,2
602,-1.8483326088406202,0.15072222218776335,3
603,1.486266807422468,0.5227844037374033,1
604,-0.37274508438277965,0.5873109303875836,2
605,-2.2215546643292776,0.07755560881966599,3
606,2.2899692335262007,-0.9028400843959068,1
607,-1.2763291049504295,-1.3167211083051262,2
608,-0.4489139201428253,1.1917746626543158,3
609,-3.4537879320546354,-1.3240899116299087,2
610,-0.6716513167601283,0.5990975866810655,3
611,-1.3789965415131606,-1.4321833984469736,2
612,1.3418760515661998,-1.7471122823897522,1
613,-1.154434511152863,0.6169754578175424,2
614,-3.033483323216722,-0.8999273974160813,2
615,-1.488738168326401,-1.8897656432707348,2
